wwii_id,master_index_number,msndate,theater,naf,country_flying_mission,tgt_country_code,tgt_country,tgt_location,tgt_type,tgt_id,tgt_industry_code,tgt_industry,source_latitude,source_longitude,latitude,longitude,unit_id,mds,aircraft_name,msn_type,tgt_priority,tgt_priority_explanation,ac_attacking,altitude,altitude_feet,number_of_he,type_of_he,lbs_he,tons_of_he,number_of_ic,type_of_ic,lbs_ic,tons_of_ic,number_of_frag,type_of_frag,lbs_frag,tons_of_frag,total_lbs,total_tons,takeoff_base,takeoff_country,takeoff_latitude,takeoff_longitude,ac_lost,ac_damaged,ac_airborne,ac_dropping,time_over_target,sighting_method_code,sighting_explanation,bda,callsign,rounds_ammo,spares_return_ac,wx_fail_ac,mech_fail_ac,misc_fail_ac,target_comment,mission_comments,source,database_edit_comments,weapon_type,weapon_description
127065,102709.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,B17,B17,,1,PRIMARY TARGET,4.0,,,,,,6.0,,,,,,,,,,6.0,,,,,,,4.0,4.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127066,102710.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,B17,B17,,1,PRIMARY TARGET,11.0,,,,,,33.0,,,,,,,,,,33.0,,,,,,,11.0,11.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127067,205705.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,GB17,B17,,1,PRIMARY TARGET,,,,,,,56.0,,,,,,,,,,56.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127068,205707.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,GB17,B17,,1,PRIMARY TARGET,4.0,,,,,,6.0,,,,,,,,,,6.0,,,,,,,4.0,4.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127069,205708.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,GB17,B17,,1,PRIMARY TARGET,11.0,,,,,,33.0,,,,,,,,,,33.0,,,,,,,11.0,11.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127070,205871.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,B17,B17,,1,PRIMARY TARGET,,,,,,,56.0,,,,,,,,,,56.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127071,205873.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,B17,B17,,1,PRIMARY TARGET,4.0,,,,,,6.0,,,,,,,,,,6.0,,,,,,,4.0,4.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127072,205874.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,B17,B17,,1,PRIMARY TARGET,11.0,,,,,,33.0,,,,,,,,,,33.0,,,,,,,11.0,11.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127073,102711.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,1,PRIMARY TARGET,2.0,,,,,,4.0,,,,,,,,,,4.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127074,102712.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,1,PRIMARY TARGET,3.0,,,,,,3.0,,,,,,,,,,3.0,,,,,,,3.0,3.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127075,205709.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,GB24,B24,,1,PRIMARY TARGET,2.0,,,,,,4.0,,,,,,,,,,4.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127076,205710.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,GB24,B24,,1,PRIMARY TARGET,3.0,,,,,,3.0,,,,,,,,,,3.0,,,,,,,3.0,3.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127077,205715.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,GB24,B24,,2,SECONDARY TARGET,1.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,1.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127078,102717.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,2,SECONDARY TARGET,1.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,1.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127079,205875.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,1,PRIMARY TARGET,2.0,,,,,,4.0,,,,,,,,,,4.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127080,205876.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,1,PRIMARY TARGET,3.0,,,,,,3.0,,,,,,,,,,3.0,,,,,,,3.0,3.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127081,205881.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,2,SECONDARY TARGET,1.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,1.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127082,102718.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127083,102719.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127084,205716.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,GB24,B24,,1,PRIMARY TARGET,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127085,205717.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,GB24,B24,,1,PRIMARY TARGET,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127086,205720.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,GB24,B24,,1,PRIMARY TARGET,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127087,102722.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127088,205882.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127089,205883.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127090,205886.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127091,102604.0,1944-06-06,ETO,,,7.0,FRANCE,SERQUEUX,,39780.0,63.0,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",4937,133,49.62,1.55,,A20,A20,,,,,,,,,,46.0,,,,,,,,,,46.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127092,205620.0,1944-06-06,ETO,,,7.0,FRANCE,SERQUEUX,,39780.0,63.0,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",4937,133,49.62,1.55,,A20,A20,,,,,,,,,,46.0,,,,,,,,,,46.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127093,102794.0,1944-06-06,ETO,,,7.0,FRANCE,ST PIERRE DU MONT,UNIENTIFIED TARGET,41448.0,1.0,UNIDENTIFIED TARGETS,4923,58,49.38,0.97,,B26,B26,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127094,166259.0,1944-06-06,ETO,,,7.0,FRANCE,ST PIERRE DU MONT,UNIENTIFIED TARGET,41448.0,1.0,UNIDENTIFIED TARGETS,4923,58,49.38,0.97,,B26,B26,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127095,102737.0,1944-06-06,ETO,,,7.0,FRANCE,THURY HARCOURT,,43269.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4858,28,48.97,-0.47,,B17,B17,,1,PRIMARY TARGET,4.0,,,,,,12.0,,,,,,,,,,12.0,,,,,,,4.0,4.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127096,205729.0,1944-06-06,ETO,,,7.0,FRANCE,THURY HARCOURT,,43269.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4858,28,48.97,-0.47,,GB17,B17,,1,PRIMARY TARGET,4.0,,,,,,12.0,,,,,,,,,,12.0,,,,,,,4.0,4.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127097,205895.0,1944-06-06,ETO,,,7.0,FRANCE,THURY HARCOURT,,43269.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4858,28,48.97,-0.47,,B17,B17,,1,PRIMARY TARGET,4.0,,,,,,12.0,,,,,,,,,,12.0,,,,,,,4.0,4.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127098,102649.0,1944-06-06,ETO,,,7.0,FRANCE,TROUVILLE,,44042.0,82.0,GUN EMPLACEMENTS,4921,5,49.35,5.0,,B26,B26,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127099,102650.0,1944-06-06,ETO,,,7.0,FRANCE,TROUVILLE,,44042.0,82.0,GUN EMPLACEMENTS,4921,5,49.35,5.0,,B26,B26,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127100,205784.0,1944-06-06,ETO,,,7.0,FRANCE,TROUVILLE,,44042.0,82.0,GUN EMPLACEMENTS,4921,5,49.35,5.0,,B26,B26,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127401,205785.0,1944-06-06,ETO,,,7.0,FRANCE,TROUVILLE,,44042.0,82.0,GUN EMPLACEMENTS,4921,5,49.35,5.0,,B26,B26,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127402,205798.0,1944-06-06,ETO,,,7.0,FRANCE,TROUVILLE,,44042.0,82.0,GUN EMPLACEMENTS,4921,5,49.35,5.0,,B26,B26,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127403,205799.0,1944-06-06,ETO,,,7.0,FRANCE,TROUVILLE,,44042.0,82.0,GUN EMPLACEMENTS,4921,5,49.35,5.0,,B26,B26,,,,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127404,102758.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,B24,B24,,1,PRIMARY TARGET,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127405,102759.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,B24,B24,,1,PRIMARY TARGET,6.0,,,,,,3.0,,,,,,,,1.0,,4.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127406,102760.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,B24,B24,,1,PRIMARY TARGET,,,,,,,42.0,,,,,,,,,,42.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127407,205742.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,GB24,B24,,1,PRIMARY TARGET,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127408,205743.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,GB24,B24,,1,PRIMARY TARGET,6.0,,,,,,3.0,,,,,,,,1.0,,4.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127409,205744.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,GB24,B24,,1,PRIMARY TARGET,,,,,,,42.0,,,,,,,,,,42.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127410,205913.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,B24,B24,,1,PRIMARY TARGET,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127411,205914.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,B24,B24,,1,PRIMARY TARGET,6.0,,,,,,3.0,,,,,,,,1.0,,4.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127412,205918.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,B24,B24,,1,PRIMARY TARGET,,,,,,,42.0,,,,,,,,,,42.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127413,102762.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B24,B24,,1,PRIMARY TARGET,2.0,,,,,,4.0,,,,,,,,,,4.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127414,102764.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B24,B24,,1,PRIMARY TARGET,3.0,,,,,,9.0,,,,,,,,,,9.0,,,,,,,3.0,3.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127415,102766.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B17,B17,,3,TARGET OF OPPORTUNITY,,,,,,,63.0,,,,,,,,,,63.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127416,102768.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B17,B17,,3,TARGET OF OPPORTUNITY,2.0,,,,,,5.0,,,,,,,,,,5.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127417,102770.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B24,B24,,4,TARGET OF LAST RESORT,1.0,,,,,,3.0,,,,,,,,,,3.0,,,,,,,1.0,1.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127418,205746.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,GB24,B24,,1,PRIMARY TARGET,2.0,,,,,,4.0,,,,,,,,,,4.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127419,205748.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,GB24,B24,,1,PRIMARY TARGET,3.0,,,,,,9.0,,,,,,,,,,9.0,,,,,,,3.0,3.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127420,102769.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B17,B17,,3,TARGET OF OPPORTUNITY,3.0,,,,,,9.0,,,,,,,,,,9.0,,,,,,,3.0,3.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127421,205750.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,GB17,B17,,3,TARGET OF OPPORTUNITY,,,,,,,63.0,,,,,,,,,,63.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127422,205752.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,GB17,B17,,3,TARGET OF OPPORTUNITY,2.0,,,,,,5.0,,,,,,,,,,5.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127423,205754.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,GB24,B24,,4,TARGET OF LAST RESORT,1.0,,,,,,3.0,,,,,,,,,,3.0,,,,,,,1.0,1.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127424,205920.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B24,B24,,1,PRIMARY TARGET,2.0,,,,,,4.0,,,,,,,,,,4.0,,,,,,,2.0,2.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
127425,205922.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B24,B24,,1,PRIMARY TARGET,3.0,,,,,,9.0,,,,,,,,,,9.0,,,,,,,3.0,3.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
