Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID
122018,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205237.0
122019,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,4.0,4.0,4.0,,,,,,,,6.0,,,,,,,,,,6.0,,,205284.0
122020,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,5.0,5.0,5.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205287.0
122021,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205288.0
122022,1944-06-03,ETO,,,,B17,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102359.0
122023,1944-06-03,ETO,,,,B17,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,,,,,,,,,,,30.0,,,,,,,,,,30.0,,,102360.0
122024,1944-06-03,ETO,,,,GB17,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205231.0
122025,1944-06-03,ETO,,,,GB17,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,,,,,,,,,,,30.0,,,,,,,,,,30.0,,,205232.0
122026,1944-06-03,ETO,,,,B17,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205282.0
122027,1944-06-03,ETO,,,,B17,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,,,,,,,,,,,30.0,,,,,,,,,,30.0,,,205283.0
122028,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,102373.0
122029,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102374.0
122030,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102376.0
122031,1944-06-03,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205215.0
122032,1944-06-03,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205216.0
122033,1944-06-03,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205218.0
122034,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,2.0,2.0,2.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205296.0
122035,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205297.0
122036,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205299.0
122037,1944-06-03,ETO,,,,B17,,,,,,,10259,FRANCE,DANNES,,V - WEAPON LAUNCHING SITES,1,50.58,1.62,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102381.0
122038,1944-06-03,ETO,,,,GB17,,,,,,,10259,FRANCE,DANNES,,V - WEAPON LAUNCHING SITES,1,50.58,1.62,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205245.0
122039,1944-06-03,ETO,,,,B17,,,,,,,10259,FRANCE,DANNES,,V - WEAPON LAUNCHING SITES,1,50.58,1.62,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205304.0
122040,1944-06-03,ETO,,,,B26,,,,,,,10756,FRANCE,DIEPPE,,NAVAL INSTALLATIONS,,49.93,1.08,,,,,,,,,,,,24.0,,,,,,,,,,24.0,,,102337.0
122041,1944-06-03,ETO,,,,B26,,,,,,,10756,FRANCE,DIEPPE,,NAVAL INSTALLATIONS,,49.93,1.08,,,,,,,,,,,,24.0,,,,,,,,,,24.0,,,205209.0
122042,1944-06-03,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102383.0
122043,1944-06-03,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,,,,,,,,,,,,27.0,,,,,,,,,,27.0,,,102385.0
122044,1944-06-03,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205223.0
122045,1944-06-03,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,,,,,,,,,,,,27.0,,,,,,,,,,27.0,,,205225.0
122046,1944-06-03,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205306.0
122047,1944-06-03,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,,,,,,,,,,,,27.0,,,,,,,,,,27.0,,,205308.0
122048,1944-06-03,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102388.0
122049,1944-06-03,ETO,,,,GB17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205248.0
122050,1944-06-03,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205311.0
122051,1944-06-03,ETO,,,,GB24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,3.0,3.0,3.0,,,,,,,,4.0,,,,,,,,,,4.0,,,205250.0
122052,1944-06-03,ETO,,,,GB24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205251.0
122053,1944-06-03,ETO,,,,GB24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,,,,,,,,,,,6.0,,,,,,,,,,6.0,,,205252.0
122054,1944-06-03,ETO,,,,GB24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,15.0,15.0,15.0,,,,,,,,49.0,,,,,,,,,,49.0,,,205253.0
122055,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,3.0,3.0,3.0,,,,,,,,4.0,,,,,,,,,,4.0,,,102390.0
122056,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102391.0
122057,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,,,,,,,,,,,6.0,,,,,,,,,,6.0,,,102392.0
122058,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,15.0,15.0,15.0,,,,,,,,49.0,,,,,,,,,,49.0,,,102393.0
122059,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,3.0,3.0,3.0,,,,,,,,4.0,,,,,,,,,,4.0,,,205313.0
122060,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205314.0
122061,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,,,,,,,,,,,6.0,,,,,,,,,,6.0,,,205315.0
122062,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,,15.0,15.0,15.0,,,,,,,,49.0,,,,,,,,,,49.0,,,205316.0
122063,1944-06-03,ETO,,,,GB17,,,,,,,30241,FRANCE,NESLE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,49.77,2.92,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102410.0
122064,1944-06-03,ETO,,,,GB17,,,,,,,30241,FRANCE,NESLE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,49.77,2.92,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,166161.0
122065,1944-06-03,ETO,,,,B17,,,,,,,30241,FRANCE,NESLE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,49.77,2.92,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,166164.0
122066,1944-06-03,ETO,,,,B17,,,,,,,30406,FRANCE,NEUFCHATEL,,V - WEAPON LAUNCHING SITES,1,50.62,1.65,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102394.0
122067,1944-06-03,ETO,,,,GB17,,,,,,,30406,FRANCE,NEUFCHATEL,,V - WEAPON LAUNCHING SITES,1,50.62,1.65,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205254.0
122068,1944-06-03,ETO,,,,B17,,,,,,,30406,FRANCE,NEUFCHATEL,,V - WEAPON LAUNCHING SITES,1,50.62,1.65,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205317.0
122069,1944-06-03,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102402.0
122070,1944-06-03,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,102403.0
122071,1944-06-03,ETO,,,,GB17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205228.0
122072,1944-06-03,ETO,,,,GB17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,205229.0
122073,1944-06-03,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205320.0
122074,1944-06-03,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,205321.0
122075,1944-06-03,ETO,,,,B17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.33,7.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102413.0
122076,1944-06-03,ETO,,,,B17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.33,7.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102414.0
122077,1944-06-03,ETO,,,,B17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.33,7.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,166156.0
122078,1944-06-03,ETO,,,,B17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.33,7.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,166157.0
122079,1944-06-03,ETO,,,,GB17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.33,7.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,166168.0
122080,1944-06-03,ETO,,,,GB17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.33,7.0,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,166169.0
122081,1944-06-03,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102406.0
122082,1944-06-03,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,102407.0
122083,1944-06-03,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205257.0
122084,1944-06-03,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,205258.0
122085,1944-06-03,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205324.0
122086,1944-06-03,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,,205325.0
122821,1944-06-04,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,26196,FRANCE,MAIZY,GUN EMPLACEMENT,GUN EMPLACEMENTS,,49.05,-0.05,70.0,52.0,52.0,52.0,,,,,,,,231.0,,,,,,,,,,231.0,,,295002.0
122822,1944-06-04,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,1455,FRANCE,ARGENTAN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,48.73,-0.02,,4.0,4.0,4.0,,,,,,,,8.0,,,,,,,,,,8.0,,,294998.0
122823,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,260.0,23.0,23.0,23.0,,,,,,,,69.0,,,,,,,,,,69.0,,,102484.0
122824,1944-06-04,ETO,USA,8 AF,,GB17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,260.0,23.0,23.0,23.0,,,,,,,,69.0,,,,,,,,,,69.0,,,205380.0
122825,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,260.0,23.0,23.0,23.0,,,,,,,,69.0,,,,,,,,,,69.0,,,205463.0
122826,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,RR JUNCTION,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.08,1.74,260.0,11.0,11.0,11.0,,,,,,,,16.0,,,,,,,,,,16.0,,,166192.0
122827,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,256.0,11.0,11.0,11.0,,,,,,,,32.0,,,,,,,,,,32.0,,,102508.0
122828,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,256.0,11.0,11.0,11.0,,,,,,,,32.0,,,,,,,,,,32.0,,,205359.0
122829,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,256.0,11.0,11.0,11.0,,,,,,,,32.0,,,,,,,,,,32.0,,,205491.0
122830,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,250.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,102481.0
122831,1944-06-04,ETO,USA,8 AF,,GB17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,250.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,205377.0
122832,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,250.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,205460.0
122833,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,240.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102454.0
122834,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,240.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102456.0
122835,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,240.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102457.0
122836,1944-06-04,ETO,USA,8 AF,,GB17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,240.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205373.0
122837,1944-06-04,ETO,USA,8 AF,,GB17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,240.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205375.0
122838,1944-06-04,ETO,USA,8 AF,,GB17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,240.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205376.0
122839,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,240.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,205433.0
122840,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,240.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205435.0
122841,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,240.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205436.0
122842,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,240.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,102507.0
122843,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,240.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,205358.0
122844,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,45420,FRANCE,VILLENEUVE,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.08,1.74,240.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,205489.0
122845,1944-06-04,ETO,USA,8 AF,,GB24,,,,,,,34003,FRANCE,PLAGE ST GABRIEL,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,49.08,-0.25,220.0,25.0,25.0,25.0,,,,,,,,75.0,,,,,,,,,,75.0,,,205371.0
122846,1944-06-04,ETO,USA,8 AF,,B24,,,,,,,34003,FRANCE,PLAGE ST GABRIEL,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,49.08,-0.25,220.0,25.0,25.0,25.0,,,,,,,,75.0,,,,,,,,,,75.0,,,102490.0
122847,1944-06-04,ETO,USA,8 AF,,B24,,,,,,,34003,FRANCE,PLAGE ST GABRIEL,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,49.08,-0.25,220.0,25.0,25.0,25.0,,,,,,,,75.0,,,,,,,,,,75.0,,,205469.0
122848,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102453.0
122849,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102455.0
122850,1944-06-04,ETO,USA,8 AF,,GB17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205372.0
122851,1944-06-04,ETO,USA,8 AF,,GB17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205374.0
122852,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205432.0
122853,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,5418,FRANCE,BOULOGNE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,1,46.79,-1.32,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205434.0
122854,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102482.0
122855,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102483.0
122856,1944-06-04,ETO,USA,8 AF,,GB17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205378.0
122857,1944-06-04,ETO,USA,8 AF,,GB17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205379.0
122858,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205461.0
122859,1944-06-04,ETO,USA,8 AF,,B17,,,,,,,24026,FRANCE,LE CHATELET,COASTAL GUN EMPL,GUN EMPLACEMENTS,1,100.65,1000.65,,2.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205462.0
122860,1944-06-04,ETO,USA,8 AF,,GB24,,,,,,,34003,FRANCE,PLAGE ST GABRIEL,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,49.08,-0.25,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,205370.0
122861,1944-06-04,ETO,USA,8 AF,,B24,,,,,,,34003,FRANCE,PLAGE ST GABRIEL,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,49.08,-0.25,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102489.0
