,Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target Country,Target City,Target Latitude,Target Longitude,Airborne Aircraft,Bombing Aircraft,High Explosives Type,High Explosives Weight (Tons),Total Weight (Tons)
948,161203,1/21/1945,MTO,USA,12 AF,27 FBG,A36,PONTEDERA AIRFIELD,ITALY,43.658,10.618247,ITALY,VERONA,45.43,11.0,2.0,2.0,500 LB GP (GP-M43/M64),1.0,1.0
949,161357,5/30/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,FOGGIA,41.43,15.54,25.0,22.0,500 LB GP (GP-M43/M64),26.25,26.25
950,161358,5/30/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,FOGGIA,41.43,15.54,24.0,12.0,500 LB GP (GP-M43/M64),18.0,18.0
951,161704,6/4/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,GROTTAGLIE,40.52,17.4,24.0,22.0,500 LB GP (GP-M43/M64),50.25,50.25
952,161992,6/6/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,SAN GIOVANNI,41.24,15.8,24.0,23.0,500 LB GP (GP-M43/M64),36.0,36.0
953,161993,6/6/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,REGGIO,38.12,15.65,24.0,23.0,500 LB GP (GP-M43/M64),33.0,33.0
954,162036,6/7/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,26.0,26.0,500 LB GP (GP-M43/M64),13.0,13.0
955,162314,6/8/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
956,162561,6/9/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,GERBINI,37.46,14.87,24.0,22.0,500 LB GP (GP-M43/M64),27.0,27.0
957,162562,6/9/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,15.0,15.0,500 LB GP (GP-M43/M64),7.5,7.5
958,162571,6/9/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,GERBINI,37.46,14.87,24.0,22.0,100 LB GP (GP-M30),11.9,11.9
959,162857,6/10/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,19.0,19.0,500 LB GP (GP-M43/M64),9.5,9.5
960,163156,6/11/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
961,163720,7/12/1944,ETO,USA,12 AF,86 FBG,A36,PORETTA AIRFIELD,ITALY,42.55,9.484722,FRANCE,44 00 N 001 00 E,44.0,1.0,6.0,12.0,500 LB GP (GP-M43/M64),3.0,3.0
962,163785,6/12/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,ITALY,LAMPEDUSA ISLAND,35.52,12.58,32.0,32.0,500 LB GP (GP-M43/M64),16.0,16.0
963,163790,6/12/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,ITALY,LAMPEDUSA ISLAND,35.52,12.58,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
964,164059,6/13/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,GERBINI,37.46,14.87,24.0,24.0,100 LB GP (GP-M30),24.0,24.0
965,164060,6/13/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,GERBINI,37.46,14.87,24.0,24.0,500 LB GP (GP-M43/M64),36.0,36.0
966,164675,6/17/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,COMISO,36.99,14.61,25.0,24.0,500 LB GP (GP-M43/M64),58.0,58.0
967,164677,6/17/1943,PTO,USA,7 AF,VII BOMBER COMMAND,B24,FUNAFUTI ATOLL,ELLICE ISLANDS,-8.522991,179.197665,GILBERT ISLANDS,TARAWA,1.5,173.0,4.0,2.0,500 LB GP (GP-M43/M64),2.25,4.23
968,164683,6/17/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,COMISO,36.99,14.61,25.0,24.0,100 LB GP (GP-M30),10.0,10.0
969,164724,6/18/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,SARDINIA,OLBIA,40.92,9.48,12.0,24.0,500 LB GP (GP-M43/M64),6.0,6.0
970,164725,6/18/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,11.0,11.0,500 LB GP (GP-M43/M64),5.5,5.5
971,164741,6/19/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,SAN GIOVANNI,41.24,15.8,23.0,20.0,500 LB GP (GP-M43/M64),50.0,50.0
972,164742,6/19/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,11.0,11.0,500 LB GP (GP-M43/M64),5.5,5.5
973,164986,6/20/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,23.0,23.0,500 LB GP (GP-M43/M64),11.5,11.5
974,164987,6/20/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,ITALY,CASTELVETRANO,37.67,12.78,11.0,11.0,500 LB GP (GP-M43/M64),5.5,5.5
975,165014,6/21/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,ITALY,REGGIO,38.12,15.65,24.0,18.0,500 LB GP (GP-M43/M64),56.5,56.5
976,165016,6/21/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,35.0,35.0,500 LB GP (GP-M43/M64),17.5,17.5
977,165020,6/21/1943,PTO,USA,7 AF,VII BOMBER COMMAND,B24,FUNAFUTI ATOLL,ELLICE ISLANDS,-8.522991,179.197665,GILBERT ISLANDS,NANUTI,-0.666667,174.35,1.0,1.0,500 LB GP (GP-M43/M64),0.75,0.75
978,165266,6/22/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,18.0,18.0,500 LB GP (GP-M43/M64),9.0,9.0
979,165580,6/23/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,36.0,36.0,500 LB GP (GP-M43/M64),18.0,18.0
980,165596,6/24/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,GREECE,SALONIKA,40.5,22.98,24.0,23.0,500 LB GP (GP-M43/M64),56.5,56.5
981,166500,6/27/1943,MTO,USA,9 AF,376 BG,B24,BENGHAZI,LIBYA,32.096944,20.269444,GREECE,KALAMARI,40.63,22.94,24.0,22.0,500 LB GP (GP-M43/M64),38.0,38.0
982,166542,6/28/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,TUNISIA,KOURBIA,36.58,10.9,17.0,17.0,500 LB GP (GP-M43/M64),8.5,8.5
983,166744,6/28/1943,MTO,USA,12 AF,27 FBG,A36,KORBA,TUNISIA,36.692278,10.8359,ITALY,VILLACIDRO,39.48,8.75,6.0,12.0,500 LB GP (GP-M43/M64),3.0,3.0
984,167572,7/3/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MARSALA,37.78,12.42,22.0,22.0,500 LB GP (GP-M43/M64),11.0,11.0
985,167573,7/3/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MARSALA,37.78,12.42,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
986,167843,7/4/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MILO,38.0,12.58,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
987,167844,7/4/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,COSENZA,39.27,16.25,6.0,12.0,500 LB GP (GP-M43/M64),3.0,3.0
988,168223,7/5/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MENIF,37.6,12.95,22.0,22.0,500 LB GP (GP-M43/M64),11.0,11.0
989,168225,7/5/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SCIACCA,37.52,13.05,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
990,168228,7/5/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,COSENZA,39.27,16.25,5.5,11.0,500 LB GP (GP-M43/M64),2.75,2.75
991,168503,7/6/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,PORTO EMPEDOCLE,37.28,13.5,34.0,34.0,500 LB GP (GP-M43/M64),17.0,17.0
992,168505,7/6/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,LICATA,37.1,13.92,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
993,168506,7/6/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,PORTO EMPEDOCLE,37.28,13.5,22.0,22.0,500 LB GP (GP-M43/M64),11.0,11.0
994,168773,7/7/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,PORTO EMPEDOCLE,37.28,13.5,31.0,31.0,500 LB GP (GP-M43/M64),15.5,15.5
995,168781,7/7/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SCIACCA,37.52,13.05,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
996,168782,7/7/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,GERBINI,37.47,14.85,10.0,10.0,500 LB GP (GP-M43/M64),5.0,5.0
997,168784,7/7/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MARSALA,37.78,12.42,5.0,5.0,500 LB GP (GP-M43/M64),2.5,2.5
998,168837,7/8/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,CANICATTI,37.35,13.83,59.0,59.0,500 LB GP (GP-M43/M64),29.5,29.5
999,168839,7/8/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,LICATA,37.1,13.92,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1000,168840,7/8/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,ENNA,37.57,14.3,23.0,23.0,500 LB GP (GP-M43/M64),11.5,11.5
1001,169046,7/8/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,AGRIGENTO,37.3,13.58,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
1002,169047,7/8/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,LICATA,37.1,13.92,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
1003,169108,7/9/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,PORTO EMPEDOCLE,37.28,13.5,36.0,36.0,500 LB GP (GP-M43/M64),18.0,18.0
1004,169109,7/9/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MODICA,36.83,14.92,16.0,16.0,500 LB GP (GP-M43/M64),8.0,8.0
1005,169110,7/9/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,GERBINI,37.47,14.85,8.0,8.0,500 LB GP (GP-M43/M64),4.0,4.0
1006,169430,7/10/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,PIAZZA,37.38,14.33,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1007,169431,7/10/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,GELA,37.07,14.25,22.0,22.0,500 LB GP (GP-M43/M64),11.0,11.0
1008,169432,7/10/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SCIACCA,37.52,13.05,20.0,20.0,500 LB GP (GP-M43/M64),10.0,10.0
1009,169434,7/10/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,CALTANISETTA,37.5,14.05,19.0,19.0,500 LB GP (GP-M43/M64),9.5,9.5
1010,169874,7/11/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SCIACCA,37.52,13.05,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1011,169875,7/11/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,PRIZZI,37.72,13.4,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1012,169876,7/11/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,PONTE OLIVO,37.13,14.32,23.0,23.0,500 LB GP (GP-M43/M64),11.5,11.5
1013,169877,7/11/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,COSENZA,39.27,16.25,22.5,45.0,500 LB GP (GP-M43/M64),11.25,11.25
1014,169888,7/11/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,BADIA POLESINE,45.1,11.47,6.0,12.0,500 LB GP (GP-M43/M64),3.0,3.0
1015,169897,7/11/1943,PTO,USA,7 AF,VII BOMBER COMMAND,B24,FUNAFUTI ATOLL,ELLICE ISLANDS,-8.522991,179.197665,MARSHALL ISLANDS,JALUIT,6.0,169.5833333,4.0,4.0,500 LB GP (GP-M43/M64),1.5,1.5
1016,170171,7/12/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,TERMINI,37.98,13.68,34.0,34.0,500 LB GP (GP-M43/M64),17.0,17.0
1017,170174,7/12/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,TERMINI,37.98,13.68,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1018,170175,7/12/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,TERMINI,37.98,13.68,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1019,170177,7/12/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,GERBINI,37.47,14.85,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
1020,170179,7/12/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,COSENZA,39.27,16.25,6.0,12.0,500 LB GP (GP-M43/M64),3.0,3.0
1021,170239,7/13/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,ST CATALDO,37.5,14.05,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1022,170240,7/13/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,TERMINI,37.98,13.68,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1023,170242,7/13/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,COSENZA,39.27,16.25,18.0,36.0,500 LB GP (GP-M43/M64),9.0,9.0
1024,170540,7/14/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,ENNA,37.57,14.3,35.0,35.0,500 LB GP (GP-M43/M64),17.5,17.5
1025,170743,7/14/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,CALTANISETTA,37.5,14.05,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1026,170744,7/14/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,COSENZA,39.27,16.25,12.0,24.0,500 LB GP (GP-M43/M64),6.0,6.0
1027,171127,7/15/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,TERMINI,37.98,13.68,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1028,171129,7/15/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,COSENZA,39.27,16.25,18.5,37.0,500 LB GP (GP-M43/M64),9.25,9.25
1029,171131,7/15/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,NICOSIA,37.75,14.38,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
1030,171132,7/15/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,LERCARA,37.75,13.6,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
1031,171410,7/16/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,PONTE OLIVO,37.13,14.32,16.0,16.0,500 LB GP (GP-M43/M64),8.0,8.0
1032,171411,7/16/1943,MTO,USA,12 AF,86 FBG,A36,KORBA AIRFIELD,TUNISIA,36.692278,10.8359,PANTELLARIA,PANTELLERIA,36.75,12.0,16.0,16.0,500 LB GP (GP-M43/M64),8.0,8.0
1033,171412,7/16/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,VIBO VALENTIA,38.67,16.1,8.0,8.0,500 LB GP (GP-M43/M64),4.0,4.0
1034,171413,7/16/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,GELA,37.07,14.25,8.0,8.0,500 LB GP (GP-M43/M64),4.0,4.0
1035,171675,7/17/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,COSENZA,39.27,16.25,13.5,27.0,500 LB GP (GP-M43/M64),6.75,6.75
1036,171676,7/17/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,NAPLES,40.67,14.0,12.0,24.0,500 LB GP (GP-M43/M64),6.0,6.0
1037,171989,7/18/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SANTA CATERINA,37.6,14.02,30.0,30.0,500 LB GP (GP-M43/M64),15.0,15.0
1038,171991,7/18/1943,MTO,USA,12 AF,86 FBG,A36,KORBA AIRFIELD,TUNISIA,36.692278,10.8359,TUNISIA,KOURBIA,36.58,10.9,29.0,29.0,500 LB GP (GP-M43/M64),14.5,14.5
1039,171993,7/18/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SANTA CATERINA,37.6,14.02,22.0,22.0,500 LB GP (GP-M43/M64),11.0,11.0
1040,171995,7/18/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,ADRANO,37.65,14.85,16.0,16.0,500 LB GP (GP-M43/M64),8.0,8.0
1041,172337,7/20/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,GELA,37.07,14.25,32.0,32.0,500 LB GP (GP-M43/M64),16.0,16.0
1042,172545,7/20/1943,MTO,USA,12 AF,27 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MONTE CORVINO PUGLI,40.0,14.0,10.5,21.0,500 LB GP (GP-M43/M64),5.25,5.25
1043,172600,7/21/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,NICOSIA,37.75,14.38,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1044,172602,7/21/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,CATANIA,37.52,15.08,22.0,22.0,500 LB GP (GP-M43/M64),11.0,11.0
1045,172869,7/22/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,RANDAZZO,37.7,14.93,22.0,22.0,500 LB GP (GP-M43/M64),11.0,11.0
1046,172870,7/22/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,NICOSIA,37.75,14.38,18.0,18.0,500 LB GP (GP-M43/M64),9.0,9.0
1047,172871,7/22/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,PETRALIA,37.8,14.1,18.0,18.0,500 LB GP (GP-M43/M64),9.0,9.0
1048,172872,7/22/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,RANDAZZO,37.7,14.93,18.0,18.0,500 LB GP (GP-M43/M64),9.0,9.0
1049,172875,7/22/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,CERAMI,37.57,14.25,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
1050,172889,7/22/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,BATTIPAGLIA,40.62,14.97,6.0,12.0,500 LB GP (GP-M43/M64),3.0,3.0
1051,172935,7/23/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SANTO STEFANO CAMAS,38.02,14.35,51.0,51.0,500 LB GP (GP-M43/M64),25.5,25.5
1052,172936,7/23/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,ORLANDO,38.15,14.73,37.0,37.0,500 LB GP (GP-M43/M64),18.5,18.5
1053,172938,7/23/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,ORLANDO,38.15,14.73,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1054,173144,7/23/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,COSENZA,39.27,16.25,13.5,27.0,500 LB GP (GP-M43/M64),6.75,6.75
1055,173146,7/23/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,CROTONE,39.08,17.13,11.5,23.0,500 LB GP (GP-M43/M64),5.75,5.75
1056,173218,7/24/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SANTO STEFANO CAMAS,38.02,14.35,47.0,47.0,500 LB GP (GP-M43/M64),23.5,23.5
1057,173221,7/24/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SANTO STEFANO CAMAS,38.02,14.35,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1058,173222,7/24/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MILAZZO,38.2,15.25,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1059,173223,7/24/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MILAZZO,38.2,15.25,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
1060,173511,7/25/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MESSINA,38.18,15.57,28.0,28.0,500 LB GP (GP-M43/M64),14.0,14.0
1061,173513,7/25/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,LEONFORTE,37.63,14.35,24.0,24.0,500 LB GP (GP-M43/M64),12.0,12.0
1062,173514,7/25/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MILAZZO,38.2,15.25,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
1063,173515,7/25/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,SANTO STEFANO CAMAS,38.02,14.35,11.0,11.0,500 LB GP (GP-M43/M64),5.5,5.5
1064,173803,7/26/1943,MTO,USA,12 AF,27 FBG/86 FBG,A36,PONTE OLIVO AIRFIELD,SICILY,37.131022,14.321464,ITALY,MILAZZO,38.2,15.25,12.0,12.0,500 LB GP (GP-M43/M64),6.0,6.0
